29,60,1

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,02,00,00,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,02,00,00,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,02,00,00,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,02,00,00,00,00,00,00,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

04,04,04,04,04,04,04,04,04,00,00,00,00,00,00,00,00,00,00,00,00,00,02,02,02,04,04,04,00,00,00,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

04,02,02,02,02,02,02,02,04,00,00,00,00,00,00,02,02,00,00,00,00,00,02,02,02,04,04,04,02,02,02,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

04,00,02,02,02,02,02,02,04,00,00,00,00,00,00,02,02,00,02,02,02,00,02,02,02,04,04,04,02,02,02,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

04,00,00,00,00,00,00,02,04,00,00,04,02,04,00,02,02,00,02,02,02,00,02,02,02,04,04,04,02,02,02,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

04,00,00,00,00,00,00,02,04,00,00,04,02,04,00,02,02,00,02,02,02,00,02,02,02,04,04,04,02,02,02,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

04,00,00,00,00,00,00,02,04,00,00,04,02,04,00,02,02,00,02,02,02,00,02,02,02,04,04,04,02,02,02,04,04,04,00,02,02,02,04,04,00,02,02,02,04,04,00,00,02,02,00,02,02,02,02,02,02,02,02,02,

